"Year","Continent ID","Continent","Country ID","Country","Trade Value"
2018,"af","Africa","afago","Angola",12214742
2018,"af","Africa","afbdi","Burundi",971411
2018,"af","Africa","afben","Benin",4095247.0000000005
2018,"af","Africa","afbfa","Burkina Faso",3361281
2018,"af","Africa","afbwa","Botswana",289522
2018,"af","Africa","afcaf","Central African Republic",157429
2018,"af","Africa","afciv","Cote d'Ivoire",2276863
2018,"af","Africa","afcmr","Cameroon",1959313
2018,"af","Africa","afcod","Democratic Republic of the Congo",11510013
2018,"af","Africa","afcog","Republic of the Congo",1599849
2018,"af","Africa","afcom","Comoros",248
2018,"af","Africa","afcpv","Cape Verde",539223
2018,"af","Africa","afdji","Djibouti",171455
2018,"af","Africa","afdza","Algeria",4285718
2018,"af","Africa","afegy","Egypt",108880374.99999999
2018,"af","Africa","aferi","Eritrea",136475
2018,"af","Africa","afeth","Ethiopia",3066906
2018,"af","Africa","afgab","Gabon",2006791
2018,"af","Africa","afgha","Ghana",5914320
2018,"af","Africa","afgin","Guinea",10283570
2018,"af","Africa","afgmb","Gambia",688999
2018,"af","Africa","afgnq","Equatorial Guinea",2439783
2018,"af","Africa","afken","Kenya",13300977
2018,"af","Africa","aflbr","Liberia",9836214
2018,"af","Africa","aflby","Libya",844039.9999999999
2018,"af","Africa","aflso","Lesotho",205275
2018,"af","Africa","afmar","Morocco",100683967
2018,"af","Africa","afmdg","Madagascar",3691659
2018,"af","Africa","afmli","Mali",2503814
2018,"af","Africa","afmoz","Mozambique",4214223
2018,"af","Africa","afmrt","Mauritania",4835641
2018,"af","Africa","afmus","Mauritius",723890
2018,"af","Africa","afmwi","Malawi",1304018
2018,"af","Africa","afnam","Namibia",195076
2018,"af","Africa","afner","Niger",4489320
2018,"af","Africa","afnga","Nigeria",46325143
2018,"af","Africa","afrwa","Rwanda",1375827
2018,"af","Africa","afsdn","Sudan",156982
2018,"af","Africa","afsen","Senegal",8145439.000000001
2018,"af","Africa","afshn","Saint Helena",4019.9999999999995
2018,"af","Africa","afsle","Sierra Leone",4031337
2018,"af","Africa","afsom","Somalia",294856
2018,"af","Africa","afssd","South Sudan",192708
2018,"af","Africa","afstp","Sao Tome and Principe",18761
2018,"af","Africa","afswz","Eswatini",283140
2018,"af","Africa","afsyc","Seychelles",430365
2018,"af","Africa","aftcd","Chad",1010604
2018,"af","Africa","aftgo","Togo",1494678
2018,"af","Africa","aftun","Tunisia",17400169
2018,"af","Africa","aftza","Tanzania",11009995
2018,"af","Africa","afuga","Uganda",2390785
2018,"af","Africa","afzaf","South Africa",49143195
2018,"af","Africa","afzmb","Zambia",2733720
2018,"af","Africa","afzwe","Zimbabwe",828041
2018,"as","Asia","asafg","Afghanistan",8385346
2018,"as","Asia","asare","United Arab Emirates",154605138
